1	1	1	0.85	-3.4	0	0
1	1	2	0.75	-2.35	0	0
1	1	3	1.5	-3.55	0	0
1	2	1	-1.5	-1.55	0	0
1	2	2	-1.05	-3.75	0	0
1	2	3	-1.45	-3.95	0	0
1	3	1	1.1	-2.45	0	0
1	3	2	1.2	-3.55	0	0
1	3	3	1.55	-3.45	0	0
1	4	1	-1.1	-3.55	0	0
1	4	2	-1.95	-2.65	0	0
1	4	3	-1.7	-1.65	0	0
1	5	1	1.3	-1.9	0	0
1	5	2	1.65	-3.35	0	0
1	5	3	1.35	-2.15	0	0
1	6	1	0	0	0	0
1	6	2	0	0	0	0
1	6	3	0	0	0	0
2	1	1	1.7	0.75	0	0
2	1	2	1.2	0.45	0	0
2	1	3	2.25	0.25	0	0
2	1	4	3.3	-1.75	0	0
2	1	5	4.2	-1.75	0	0
2	1	6	3.8	-1.9	0	0
2	1	7	4.25	1.05	0	0
2	2	1	-1.45	3.55271e-15	0	0
2	2	2	-2.05	0.6	0	0
2	2	3	-1.25	0.95	0	0
2	2	4	1.3	-2.4	0	0
2	2	5	1.5	-1.55	0	0
2	2	6	2.1	-2.15	0	0
2	2	7	1.9	0.25	0	0
2	3	1	2.45	0.1	0	0
2	3	2	2.8	0.85	0	0
2	3	3	1.65	1.25	0	0
2	3	4	3.45	-1.55	0	0
2	3	5	4.25	-1.3	0	0
2	3	6	4.3	-2.05	0	0
2	3	7	4.05	0.85	0	0
2	4	1	-1.7	0.5	0	0
2	4	2	-1.5	0.5	0	0
2	4	3	-1.25	-0.9	0	0
2	4	4	1.9	-1.05	0	0
2	4	5	1.9	-3.45	0	0
2	4	6	0.7	-2.3	0	0
2	4	7	1.8	2.25	0	0
2	5	1	2.65	2.25	0	0
2	5	2	2.6	0.5	0	0
2	5	3	1.75	0.95	0	0
2	5	4	5.35	-2.05	0	0
2	5	5	4.8	-2.75	0	0
2	5	6	5.05	-2.75	0	0
2	5	7	4.75	0.7	0	0
2	6	1	0	0	0	0
2	6	2	0	0	0	0
2	6	3	0	0	0	0
2	6	4	0	0	0	0
2	6	5	0	0	0	0
2	6	6	0	0	0	0
2	6	7	0	0	0	0
3	1	1	1.35	0.3	0	0
3	1	2	1.3	1.4	0	0
3	1	3	-1.75	-3.65	0	0
3	1	4	-1.2	0.6	0	0
3	1	5	-1.55	0.95	0	0
3	1	6	-1.25	1.75	0	0
3	2	1	0.75	-2.2	0	0
3	2	2	1.85	1.35	0	0
3	2	3	-1.05	-7.9	0	0
3	2	4	-0.5	-0.6	0	0
3	2	5	-1.05	1.35	0	0
3	2	6	-1.25	8.88178e-16	0	0
3	3	1	1.1	-0.55	0	0
3	3	2	1.5	0.1	0	0
3	3	3	-0.8	2.45	0	0
3	3	4	-2.2	-1.9	0	0
3	3	5	-1.05	-0.4	0	0
3	3	6	-2.65	-1.9	0	0
3	4	1	1.5	1	0	0
3	4	2	1.05	-1.6	0	0
3	4	3	-1.35	-1.2	0	0
3	4	4	-1.15	3.25	0	0
3	4	5	-0.9	0.4	0	0
3	4	6	-0.85	0.35	0	0
3	5	1	1.5	-0.25	0	0
3	5	2	1.25	-1.05	0	0
3	5	3	-1.35	-3.2	0	0
3	5	4	-0.95	1.75	0	0
3	5	5	-1.15	0.75	0	0
3	6	1	0	0	0	0
3	6	2	0	0	0	0
3	6	3	0	0	0	0
3	6	4	0	0	0	0
3	6	5	0	0	0	0
3	6	6	0	0	0	0
4	1	1	1.8	7.85	0	0
4	1	2	1	-0.15	0	0
4	1	3	1.4	-2.5	0	0
4	1	4	1.4	-2.05	0	0
4	1	5	0.7	-0.95	0	0
4	1	6	0.45	0.1	0	0
4	2	1	1.9	0.8	0	0
4	2	2	1	-1.9	0	0
4	2	3	1.1	-0.05	0	0
4	2	4	2.85	1.5	0	0
4	2	5	0.2	-3.3	0	0
4	2	6	1.25	0.85	0	0
4	3	1	1.45	1.55	0	0
4	3	2	0.95	-2.65	0	0
4	3	3	1.25	1.85	0	0
4	3	4	1.5	1.65	0	0
4	3	5	1.45	0.35	0	0
4	3	6	1.4	3.35	0	0
4	4	1	1.1	-1.75	0	0
4	4	2	0.7	-0.1	0	0
4	4	3	1.15	-1.25	0	0
4	4	4	1.55	-3.05	0	0
4	4	5	0.85	1.75	0	0
4	4	6	0.8	-1.95	0	0
4	5	1	1.4	0.1	0	0
4	5	2	1.2	-1.45	0	0
4	5	3	1.5	-0.6	0	0
4	5	4	1.2	-2.15	0	0
4	5	5	0.95	0.1	0	0
4	6	1	0	0	0	0
4	6	2	0	0	0	0
4	6	3	0	0	0	0
4	6	4	0	0	0	0
4	6	5	0	0	0	0
4	6	6	0	0	0	0
5	1	1	1.4	0.05	0	0
5	1	2	0.8	3.65	0	0
5	2	1	-1.6	0.45	0	0
5	2	2	-1.8	2.75	0	0
5	3	1	1.3	0.35	0	0
5	3	2	0.6	3	0	0
5	4	1	-0.5	-0.05	0	0
5	4	2	-1.6	2.3	0	0
5	6	1	0	0	0	0
5	6	2	0	0	0	0
